dInfra,dReg,converged,b_const,b_infra,b_reg,omega,alpha,gamma,beta,nu,asset
0.9960742096034202,0.28390510402137686,True,0.20554823055854496,-0.4936636092409147,-0.23905309754762277,0.11147317986762648,0.07245254911991714,2.68799750978108e-08,0.9265474374400947,3.1400855290011918,btc
2.24346057626508,0.4549462495635292,True,0.22517657317807793,-0.6301040626213479,-0.34661389384124514,0.12979839032627194,0.06903781721049833,-0.008481794563745704,0.9257212855076289,3.7899166260223605,eth
2.222532634199607,1.3299858579091721,True,0.13452218131123742,-0.25254752654011314,-0.42178499425949073,1.3412395022221482,0.21317041637275236,-0.028679885914057363,0.771489640670219,3.149269328604425,xrp
1.2043766286167845,0.31441824370816374,True,0.24348303099357144,-0.2611875785113501,-0.8397046095646407,0.2937813417013011,0.14132255490816298,-0.01288752563510124,0.8512336822742863,4.360358365234116,bnb
2.3305854942787243,0.13935617753403975,True,0.13121482711749713,-0.7028230459600165,-0.20223810991301536,0.7024476124762681,0.09651757008813239,-0.03334519681875086,0.8858098315024922,3.912277816038408,ltc
2.8010589382832127,0.14708283297645952,True,0.2087403074235714,-0.3789440021291868,-0.6846811175379599,1.4273388506797198,0.15741280638383215,-0.025234801512635897,0.7998576132307788,4.629977447084813,ada
